timestamp,rht_humidity,rht_temperature,gas_eco2,gas_tvoc,light_lux,light_uvi
2023-01-01 00:00:00,36.55905089135522,25.33868134725828,383.3396134592934,6.493410849714134,7416.78120801381,1.3505384506380167
2023-01-01 00:20:00,40.88035729807437,28.674175017474653,395.2780310757127,5.746444858559708,6479.456743360036,1.6319529317765555
2023-01-01 00:40:00,39.23995456358554,25.461783038917037,368.26209324255206,6.38263261943654,7176.371583669807,1.6344889572630221
2023-01-01 01:00:00,38.23993863147778,26.233544676138163,380.85012106696604,5.743124746692482,6247.94869849821,1.5631250055441193
2023-01-01 01:20:00,34.92013980331827,26.731941016368875,363.8665711831193,6.527355083188121,6226.572721137065,1.4769719495569746
2023-01-01 01:40:00,34.91995890252152,24.38122895433432,404.7606906749862,6.497343495404404,6832.1933995218305,1.4035833304114929
2023-01-01 02:00:00,34.185627091261495,28.79045711183225,420.0851746505945,5.451915808354546,7119.156178569864,1.4977388658121011
2023-01-01 02:20:00,40.24632109331201,25.83504160799052,375.65678514688545,6.32449678424089,6399.408235542276,1.587423141704171
2023-01-01 02:40:00,38.258362588074064,24.278129833534024,389.4328750252857,5.603354112281289,7269.435434202153,1.5315820865532077
2023-01-01 03:00:00,39.06054433347034,25.90264322047925,361.3292981381728,5.658325951087658,6380.231075376761,1.5082489714352276
2023-01-01 03:20:00,33.90438370721852,27.031073499590676,427.16176445777694,5.951814254797771,6947.190931020345,1.604833263998004
2023-01-01 03:40:00,41.024323891214955,26.572359160653047,422.39708199453355,6.09158177969934,6631.618869187912,1.4439401807728114
2023-01-01 04:00:00,39.993319806003164,27.531072462397553,365.0603224699434,5.790959662764591,7253.154587496488,1.607989191072394
2023-01-01 04:20:00,35.34254333008707,24.14406489295993,389.18940874563293,6.090460038665051,7325.763454989437,1.4818360208214842
2023-01-01 04:40:00,35.113687254053254,25.3580652344419,436.42292910795965,5.604790045609364,6292.52773538746,1.350724149402297
2023-01-01 05:00:00,35.12553382390075,28.19192205725254,391.3621644863182,5.426805185257245,6469.646397030451,1.5695826023100206
2023-01-01 05:20:00,36.03181682219653,24.273436545294214,402.0966941379213,6.085469266034115,7449.701753397154,1.6133530153935582
2023-01-01 05:40:00,37.68567323724179,28.384075559888572,388.41942888082843,6.020898311954783,6781.857971241214,1.4953082517057814
2023-01-01 06:00:00,36.989587639815866,24.337049288008664,407.69051105026097,6.22758475689111,6867.430211522264,1.4864243607465317
2023-01-01 06:20:00,35.934218551485316,28.27260733892599,438.2525500509458,6.179786474361389,6435.233378327593,1.5916345276592956
2023-01-01 06:40:00,38.33889671041785,25.762178525717253,439.80020027849577,6.476983656280746,7592.85271510139,1.6154324240868403
2023-01-01 07:00:00,34.796203954890316,27.094708035263242,421.9771982408953,5.951362344193855,7492.266755975056,1.642326031736934
2023-01-01 07:20:00,35.94108486401414,24.66030171293439,392.3448878416351,5.410043369631531,6202.8345393751415,1.4536950873361776
2023-01-01 07:40:00,36.497713824702686,24.200694225143458,399.55457606631904,6.1567832179162245,6971.028555721039,1.5284066300204953
2023-01-01 08:00:00,37.17052488162777,24.994472481306715,388.53850624898445,6.210158915523862,7421.1743370444165,1.59687550346139
2023-01-01 08:20:00,39.6388197104476,24.527625234916087,438.8459703923477,6.025793987275164,6802.747048727544,1.509555577057062
2023-01-01 08:40:00,35.247553366187695,25.505751257702048,416.6208244660323,6.227165844289459,6811.539962007359,1.4885559999578049
2023-01-01 09:00:00,37.606758288102085,26.576231206508407,395.9145156346809,5.788300575883383,6731.086019416805,1.521579624357521
2023-01-01 09:20:00,38.19310926646532,26.97042515689455,360.9692216087682,5.578569963829295,6240.359669217452,1.4570600997801906
2023-01-01 09:40:00,34.09837809539998,28.036300969112638,401.6386731512439,6.197464396747688,7306.396670195184,1.4076228282289864
2023-01-01 10:00:00,38.30658638926079,27.3280714342163,438.71425613612945,5.694223715058635,6839.499284747532,1.3699893340229656
2023-01-01 10:20:00,35.028930927654685,27.076419123186632,401.84487271784417,5.947579091141046,6943.491893765216,1.532994229334158
2023-01-01 10:40:00,34.2378869473896,26.032444745674606,374.5941348391291,5.989947276733979,6557.959163529294,1.4637403084445983
2023-01-01 11:00:00,40.8666415294,26.361184705288736,361.767499768382,5.972639460562066,7297.7658888935475,1.6148859009758307
2023-01-01 11:20:00,40.9922402480592,26.04696039576796,388.37630064993675,6.118138972415947,7311.247965386227,1.4168877537307032
2023-01-01 11:40:00,39.81298011087346,28.313479959325328,433.45824445572856,5.435344450711031,6974.089143592463,1.4432134950026736
2023-01-01 12:00:00,36.03460326880028,25.06900239850652,439.72432865407046,6.587618993916106,7466.479096120229,1.6411518708680728
2023-01-01 12:20:00,34.48254085504788,23.880320937172414,435.6294379849602,6.259572568726285,6362.237923017298,1.5168873614145073
2023-01-01 12:40:00,38.881747698841174,27.301995455299068,418.35359946034055,5.910465338158515,7301.277330501039,1.4540259128547952
2023-01-01 13:00:00,37.05114370304701,24.92304957328581,404.6514182752524,5.6295960363482935,6982.017799248931,1.6082682971425482
2023-01-01 13:20:00,34.66528676133584,28.56761022244199,407.2548917105802,5.496212786932028,6523.418433851029,1.573012526860586
2023-01-01 13:40:00,37.46382682583452,28.402945547445277,403.1193607273569,6.206628504751346,6385.225295712653,1.521942880174779
2023-01-01 14:00:00,34.00791390836414,24.25665507121949,416.56394439383905,5.78034673795027,6621.409856451974,1.6167299072716288
2023-01-01 14:20:00,40.56990301559087,24.413858548694613,393.5098581356282,5.675374149899842,7398.8422853420325,1.3781884573222842
2023-01-01 14:40:00,35.69084986200013,26.47440943890733,413.53632039646124,5.8559452645348005,7302.66708954659,1.4683481830589726
2023-01-01 15:00:00,38.718917132654866,27.07888011267758,369.7289691965761,6.111507705369252,7103.185396145256,1.5931650311477168
2023-01-01 15:20:00,36.087833070670584,25.307014188655877,381.2556245249187,6.206046260020801,6326.457810897148,1.4657828981968986
2023-01-01 15:40:00,37.65051015883358,27.649027898506663,426.88024310469035,6.174204083225436,7536.762895640625,1.6280209580285243
2023-01-01 16:00:00,37.8503270950746,27.00305491087002,432.2999144594713,6.435918700190368,6627.61618532557,1.3957563384143534
2023-01-01 16:20:00,35.136408416441455,25.57156778166734,403.120659004824,5.662508917284138,7049.799976683082,1.4509911918699816
2023-01-01 16:40:00,41.02188470823419,23.984468886624274,362.5308493770346,6.164095395836562,7324.342619127608,1.477722768644794
2023-01-01 17:00:00,39.56349617520836,27.825796490882144,434.15788566334146,5.521337251423313,6385.998168242261,1.5560886258809894
2023-01-01 17:20:00,40.79624206173142,24.98819442887294,416.1651406421829,6.057521627879013,7113.075439158222,1.4086048446276551
2023-01-01 17:40:00,40.46120512820737,28.27271084035193,393.12223390042885,6.100750082987606,6245.214395385898,1.3529591506139667
2023-01-01 18:00:00,38.23424984108314,26.077538378287553,407.8703154559597,5.659484758721009,6342.505036106078,1.6429527942561677
2023-01-01 18:20:00,40.664056762673376,26.908510445948355,394.3819867553093,5.870031755989484,7212.401088197998,1.6196271296687552
2023-01-01 18:40:00,34.4136937653894,28.47662827116771,397.2271381385641,6.392631467500562,6417.115017801912,1.4400666256163275
2023-01-01 19:00:00,35.21987146814359,28.42720190487575,430.9447892527521,5.578090864503556,6820.9094126275295,1.49504425196403
2023-01-01 19:20:00,34.08920466682903,25.81905374879094,372.88673975336894,5.921407437139008,6547.665571088317,1.4966760631161111
2023-01-01 19:40:00,36.18997748072448,24.957111131388668,368.29353083857893,6.519279685453742,6789.721312137919,1.6107676666878785
2023-01-01 20:00:00,36.66507967267111,27.95827421196155,360.21829956104125,6.004930713239521,6308.10833640806,1.5291180423439963
2023-01-01 20:20:00,35.78511773830422,26.145325079091297,385.12003004897014,6.270160454199944,7256.860761657385,1.597929306827361
2023-01-01 20:40:00,39.96553131863947,24.867822565862724,371.79310131875417,6.3922392474666605,6310.65764835176,1.6235982454035147
2023-01-01 21:00:00,36.42564995020192,28.643454314280895,377.5988396110489,5.644529249814591,7373.080296304658,1.5197859395137794
2023-01-01 21:20:00,35.85700882265536,24.899952229477766,360.89911861323014,5.661860682639519,7127.652409837386,1.4356447403216117
2023-01-01 21:40:00,37.820220623686865,23.986777991413526,378.1756331750163,6.31030974731806,6783.219805929996,1.4996123417528937
2023-01-01 22:00:00,34.80693168731072,23.957483860967326,386.6169265545899,6.303968085811681,7413.081160858688,1.6052608826172552
2023-01-01 22:20:00,39.7664773556553,27.1482713892076,362.5253997127905,5.472219984767543,6460.58379014686,1.5250857523194767
2023-01-01 22:40:00,34.309129827598284,27.35687782180291,408.6323299437718,5.786997888833957,6570.389918380755,1.618716572020248
2023-01-01 23:00:00,41.15165202450388,25.498521036802014,405.50402791070064,5.878238990290126,6391.97312632289,1.6186308027845944
2023-01-01 23:20:00,39.54183576972493,25.546058243009437,367.762862280794,6.394848484165384,6734.196170606049,1.4620078860139014
2023-01-01 23:40:00,35.240367611506294,25.649317749817698,407.6007822014721,5.906234706515685,7581.426458627722,1.4844341686788234
2023-01-02 00:00:00,33.79141587842702,27.454840297822056,439.8923134887102,6.511114668483892,6425.438328920973,1.5533741280722908
2023-01-02 00:20:00,39.865960713411255,24.158109092442192,435.55751622492323,6.595929332568768,7363.367080212118,1.383319336563897
2023-01-02 00:40:00,39.05143007885713,28.774316669264024,360.2136794694131,6.336871398833219,7112.632100342301,1.489667165231627
2023-01-02 01:00:00,39.2175537603074,25.029361534140467,423.63026490642875,6.199664027480709,6222.139782856603,1.3948156335429418
2023-01-02 01:20:00,39.53452760014459,29.148267987783086,388.2884220989189,5.870276599184548,7522.84627011278,1.60438685523791
2023-01-02 01:40:00,34.305334888005675,24.75907027707209,365.0921096267702,5.480447335262441,7559.527771314979,1.6328353292302966
2023-01-02 02:00:00,36.438492964082045,27.9391962237556,383.67865709729665,6.087766507675356,7494.86098260616,1.3924646626594377
2023-01-02 02:20:00,34.619017946438476,25.034086488127013,385.73892130503697,5.834045886652789,6902.435520789847,1.5502024276187667
2023-01-02 02:40:00,40.22327569406695,24.278488048709246,401.8595391447245,5.821077690998813,6508.52525546623,1.5409629687295543
2023-01-02 03:00:00,38.424735951206685,28.487146619058436,412.8867013815084,6.225251103251322,6747.770548458674,1.5780224403103986
2023-01-02 03:20:00,36.23173518639487,28.401381673711725,419.92444897667264,5.956367230315963,7059.868164982723,1.55873389586162
2023-01-02 03:40:00,34.226687627145175,25.98892307998289,379.67224340506135,6.30251261372574,6730.37093328443,1.415138710594619
2023-01-02 04:00:00,36.08236741286747,27.57269955546426,385.74164561987976,5.877807867222455,7191.440311217556,1.4373637962735966
2023-01-02 04:20:00,36.1888749152006,26.80244944322476,384.67053654877884,5.581036062583875,7313.805766887126,1.3995696647004319
2023-01-02 04:40:00,39.22204633753548,28.37066740247087,389.0189494496701,5.953617031428296,6493.1500581072805,1.626343199718502
2023-01-02 05:00:00,38.5316810351641,25.51979663738887,439.9725047165071,6.541215017190435,6766.91867159592,1.5065470395356955
